eventDate,year,month,decimalLatitude,decimalLongitude,scientificName,individualCount,temperature,season,latitude_zone
1961-07-24,1961,7,45.24210401174048,-3.1224270867300845,Pseudocalanus elongatus,41.0,14.464057715142458,Summer,Temperate Low
1992-04-22,1992,4,58.991733300754134,-47.19583487477813,Centropages typicus,2.0,15.452770864815944,Spring,Temperate High
1976-03-04,1976,3,51.846535208049744,18.986429917296277,Candacia armata,18.0,14.510899225701003,Winter,Temperate High
1977-06-26,1977,6,58.796412163042426,-31.2805005641752,Centropages typicus,10.0,10.0874647029361,Spring,Temperate High
1987-12-31,1987,12,69.96367958271273,-17.657817578347085,Centropages typicus,-41.0,2.59797757930514,Fall,Subpolar
1961-10-30,1961,10,55.84704802565674,-42.15657813375247,Pseudocalanus elongatus,9.0,7.347628169085592,Fall,Temperate High
1979-04-20,1979,4,66.88063252997972,-20.054742640619537,Centropages typicus,,11.826564153367233,Spring,Subpolar
2000-12-26,2000,12,46.76903773928935,-11.553540216665084,Oithona similis,8.0,9.064834908488304,Fall,Temperate Low
1982-01-29,1982,1,51.939896716017486,-42.815932375327655,Pseudocalanus elongatus,33.0,11.852470455732563,Winter,Temperate High
2011-11-28,2011,11,43.066415366164605,-41.23714313253403,Oithona similis,,9.313602296435093,Fall,Temperate Low
1972-12-20,1972,12,57.041992793863756,13.831469957749647,Pseudocalanus elongatus,5.0,7.996711248612236,Fall,Temperate High
1982-06-17,1982,6,62.884051216089965,-61.17320964472688,Candacia armata,-36.0,8.834791451116928,Spring,Subpolar
2007-02-20,2007,2,44.07393858513117,14.348194357963877,Oithona similis,6.0,16.776132175082708,Winter,Temperate Low
1988-02-23,1988,2,36.84517308431822,-14.046789153736242,Pseudocalanus elongatus,-6.0,18.31370253671701,Winter,Subtropical
2010-07-19,2010,7,32.83038997536504,-66.83483991177467,Pseudocalanus elongatus,-161.0,17.6335932231185,Summer,Subtropical
1961-12-07,1961,12,33.358867017705684,5.858648326136645,Centropages typicus,-13.0,14.26847613827291,Fall,Subtropical
1998-01-22,1998,1,36.40021346610507,-76.97880398345285,Oithona similis,-21.0,16.802686728890833,Winter,Subtropical
2006-06-28,2006,6,56.718193891894174,-55.82820455170912,Pseudocalanus elongatus,69.0,12.283271375215836,Spring,Temperate High
1995-12-06,1995,12,38.60406731952344,-48.553382468138345,Centropages typicus,-3.0,13.685421477335254,Fall,Subtropical
2003-02-21,2003,2,62.97294086690118,-13.21680403139446,Centropages typicus,-33.0,10.555384004667589,Winter,Subpolar
2002-06-16,2002,6,59.1002481566143,-70.20522142376936,Pseudocalanus elongatus,7.0,12.059000285729361,Spring,Temperate High
1973-08-01,1973,8,62.89023983778418,-48.08970963395548,Metridia lucens,0.0,6.084704674344009,Summer,Subpolar
1981-01-14,1981,1,61.1234539641376,-0.45408664475849037,Centropages typicus,-9.0,8.086648185680579,Winter,Subpolar
1996-02-01,1996,2,60.133433321093605,-73.82239661149366,Centropages typicus,-2.0,10.888206423285594,Winter,Subpolar
1975-04-03,1975,4,55.542562765539486,-53.693282200783905,Candacia armata,4.0,16.18164186986021,Spring,Temperate High
1969-09-25,1969,9,66.4038807129426,-34.14208375469921,Candacia armata,-3.0,4.292342686823458,Summer,Subpolar
2007-10-11,2007,10,47.14750170381884,-40.88256033108429,Centropages typicus,59.0,10.01135846650264,Fall,Temperate Low
1978-09-26,1978,9,56.401303396916425,-30.81048604520076,Centropages typicus,35.0,4.265213976786644,Summer,Temperate High
1963-10-24,1963,10,55.62506754064671,15.73085453842829,Centropages typicus,117.0,4.543873557889404,Fall,Temperate High
1977-09-22,1977,9,50.189205536936015,-13.288695397217012,Pseudocalanus elongatus,180.0,7.909897382171387,Summer,Temperate High
1994-06-17,1994,6,52.078413582517236,-62.0615738988902,Pseudocalanus elongatus,,15.612280197770522,Spring,Temperate High
1979-02-27,1979,2,56.752840380301336,-34.56230216343969,Centropages typicus,18.0,11.546991205328485,Winter,Temperate High
2012-07-26,2012,7,50.27038477707114,-44.197411394539806,Centropages typicus,62.0,11.933017390788837,Summer,Temperate High
1971-07-27,1971,7,40.12169430560002,-28.091777813319837,Oithona similis,0.0,14.613121406318559,Summer,Temperate Low
1990-08-07,1990,8,42.84411779122604,-78.71730578622221,Oithona similis,4.0,9.416962296176372,Summer,Temperate Low
1973-11-03,1973,11,37.01542854110846,-7.118259402222449,Pseudocalanus elongatus,-11.0,11.668217780887076,Fall,Subtropical
1986-11-28,1986,11,67.63688747124633,-69.02440240443875,Candacia armata,-28.0,2.2876131170917002,Fall,Subpolar
1979-08-01,1979,8,43.15523520508935,-5.732946634461726,Oithona similis,,12.408718482486412,Summer,Temperate Low
1982-01-27,1982,1,48.811820001031904,-66.252954769003,Centropages typicus,30.0,12.462758465119167,Winter,Temperate Low
1964-09-01,1964,9,37.55926154813647,-8.725321955604343,Centropages typicus,,11.477245049296476,Summer,Subtropical
1969-08-13,1969,8,42.74070030039653,18.62731353688862,Centropages typicus,9.0,10.178774347961319,Summer,Temperate Low
2006-10-01,2006,10,37.07566147965332,-16.969603275569362,Oithona similis,-23.0,11.296470554941994,Fall,Subtropical
1981-04-08,1981,4,35.248596693222474,-76.99953267336302,Centropages typicus,-10.0,22.296832322461714,Spring,Subtropical
1972-09-12,1972,9,57.20394205090998,-35.243837933933605,Oithona similis,0.0,7.377731176811408,Summer,Temperate High
1993-01-16,1993,1,35.92056105543052,17.51629529017707,Centropages typicus,-19.0,15.326662986740363,Winter,Subtropical
2005-11-11,2005,11,33.54353379825099,-56.89054779609157,Candacia armata,-6.0,13.510183323731777,Fall,Subtropical
2016-08-26,2016,8,50.70347789339985,-30.309256910073287,Pseudocalanus elongatus,106.0,9.251374743429961,Summer,Temperate High
2006-06-10,2006,6,69.76573952967576,-17.532338994064155,Oithona similis,0.0,7.016174048713491,Spring,Subpolar
2011-11-30,2011,11,31.68867259578618,0.55930423905086,Centropages typicus,-27.0,13.4133015190321,Fall,Subtropical
2011-10-14,2011,10,32.96401005208221,-17.27794995697039,Oithona similis,-6.0,11.360095390053822,Fall,Subtropical
1964-11-27,1964,11,69.98053301463312,-59.75070880976682,Centropages typicus,-57.0,0.40475356495697046,Fall,Subpolar
1980-01-03,1980,1,35.426560843843276,-16.826104842376928,Metridia lucens,-8.0,15.872030963414124,Winter,Subtropical
2017-12-24,2017,12,47.737498726239465,-16.85590849303948,Oithona similis,2.0,10.08338956760463,Fall,Temperate Low
2007-01-31,2007,1,42.47377361128341,18.137290696938933,Pseudocalanus elongatus,1.0,13.357199300317232,Winter,Temperate Low
1972-09-27,1972,9,40.315315674786156,-75.59675320948983,Pseudocalanus elongatus,0.0,9.532529561092835,Summer,Temperate Low
1968-03-26,1968,3,60.03941741017687,-4.768377748111419,Centropages typicus,0.0,11.621620129917902,Winter,Subpolar
2017-01-15,2017,1,49.33819823173176,3.70551398188816,Centropages typicus,27.0,10.63296004014077,Winter,Temperate Low
2018-05-26,2018,5,34.50574259736082,-11.038656738354746,Pseudocalanus elongatus,-18.0,21.78378636559205,Spring,Subtropical
1991-04-26,1991,4,33.076816759941,-54.11384601994544,Pseudocalanus elongatus,-37.0,22.527261407667833,Spring,Subtropical
1971-02-05,1971,2,40.108611741911865,19.76625037726886,Paracalanus parvus,0.0,17.68415714605206,Winter,Temperate Low
1995-11-16,1995,11,61.83549981348667,-35.172658718594526,Centropages typicus,-16.0,5.303336475911809,Fall,Subpolar
2005-12-20,2005,12,62.227880459894294,-74.72390719448639,Candacia armata,-8.0,6.5356382700804065,Fall,Subpolar
1965-07-23,1965,7,37.1605059950669,-1.7885663181939293,Candacia armata,-166.0,14.052798310904576,Summer,Subtropical
1977-02-12,1977,2,35.287034139504755,-40.834757184802655,Centropages typicus,-4.0,19.809968825370166,Winter,Subtropical
2004-09-26,2004,9,64.41721333063754,-36.31792957181071,Pseudocalanus elongatus,-4.0,3.0468750453775226,Summer,Subpolar
1985-06-16,1985,6,67.54799569892663,-24.487855356327586,Pseudocalanus elongatus,-171.0,8.276695474806578,Spring,Subpolar
2019-06-23,2019,6,40.0227459664853,-34.30333661863745,Pseudocalanus elongatus,0.0,17.219348106546228,Spring,Temperate Low
1962-12-12,1962,12,44.634173207520526,-9.846337594204897,Oithona similis,10.0,11.353952005489852,Fall,Temperate Low
2015-08-08,2015,8,66.00316939408978,-31.4046083461202,Candacia armata,-17.0,4.79491794861574,Summer,Subpolar
1982-04-24,1982,4,60.44074539833794,-73.6860377933361,Centropages typicus,-9.0,12.533719381978562,Spring,Subpolar
1991-08-19,1991,8,31.152043078494046,12.665727000218652,Pseudocalanus elongatus,-183.0,15.056277336979349,Summer,Subtropical
2009-06-20,2009,6,64.18404655461435,-20.67003334470659,Pseudocalanus elongatus,-59.0,10.506211589008474,Spring,Subpolar
2003-12-16,2003,12,63.354073837597625,11.137163983530172,Pseudocalanus elongatus,-7.0,4.663696104215452,Fall,Subpolar
1963-12-19,1963,12,39.59325684299029,-15.518992292117034,Metridia lucens,-5.0,10.337248356047514,Fall,Subtropical
1984-10-16,1984,10,66.60428412801704,-45.89467580690672,Candacia armata,-36.0,1.2067853335861818,Fall,Subpolar
1964-11-18,1964,11,54.31807781846234,-30.225172561273915,Candacia armata,11.0,5.722133617787932,Fall,Temperate High
1992-12-10,1992,12,60.95366892873605,-23.311953589818977,Candacia armata,-1.0,6.230144275208545,Fall,Subpolar
1966-06-03,1966,6,50.42446700122639,-34.235750699632455,Oithona similis,46.0,14.047631851170253,Spring,Temperate High
1975-11-29,1975,11,33.42835769086392,-6.954084040501243,Candacia armata,-33.0,12.607264412826181,Fall,Subtropical
1971-02-05,1971,2,54.54289641773815,-49.693459915624715,Candacia armata,42.0,12.415745156848944,Winter,Temperate High
1974-07-27,1974,7,36.72649971721471,15.471227895743652,Pseudocalanus elongatus,-27.0,16.46680720816534,Summer,Subtropical
1970-09-13,1970,9,51.783193723601556,-63.73291313052337,Pseudocalanus elongatus,,8.075647944447576,Summer,Temperate High
2001-04-29,2001,4,35.26080869307402,-56.44351662184427,Candacia armata,-20.0,20.74001561166428,Spring,Subtropical
2005-01-20,2005,1,51.39165305637822,-23.26794587335373,Centropages typicus,17.0,10.243367272795371,Winter,Temperate High
2009-09-24,2009,9,55.2817176982127,6.834662504206705,Pseudocalanus elongatus,2.0,5.9536617027249035,Summer,Temperate High
1989-12-29,1989,12,35.00885594518507,-74.67320649542839,Centropages typicus,-3.0,13.276177999759774,Fall,Subtropical
1989-03-21,1989,3,55.725165216871574,-13.038251843938866,Pseudocalanus elongatus,1.0,15.480280738244957,Winter,Temperate High
2016-07-24,2016,7,52.28724469815545,12.027071614321272,Pseudocalanus elongatus,56.0,10.596333659804113,Summer,Temperate High
1984-12-09,1984,12,51.62150333626016,-10.270546743763802,Centropages typicus,19.0,8.32256113021239,Fall,Temperate High
1969-04-30,1969,4,38.76810294497444,-17.030336219912527,Pseudocalanus elongatus,-1.0,20.834677318331632,Spring,Subtropical
1987-05-11,1987,5,53.4679566657628,-50.850861489793516,Oithona similis,4.0,17.19587475500429,Spring,Temperate High
1966-02-18,1966,2,53.277264296467344,16.566607728109247,Centropages typicus,36.0,14.080266182492126,Winter,Temperate High
1987-11-22,1987,11,51.98634009398643,-76.57235394424518,Candacia armata,32.0,5.816033901390423,Fall,Temperate High
1999-01-22,1999,1,58.14658075468829,-27.181887364931463,Centropages typicus,11.0,10.400841182376793,Winter,Temperate High
1995-03-15,1995,3,36.45420418051312,-22.85721720947697,Pseudocalanus elongatus,-2.0,21.32210262310042,Winter,Subtropical
2012-05-02,2012,5,46.410440808477674,-67.69886032349862,Oithona similis,27.0,18.72051738409563,Spring,Temperate Low
1981-02-28,1981,2,40.40661303919624,-29.5264537810208,Candacia armata,3.0,16.806251303690814,Winter,Temperate Low
1990-09-15,1990,9,51.35373049390862,-20.978983114077607,Oithona similis,,7.066719849227069,Summer,Temperate High
1966-06-15,1966,6,49.48762171264106,-24.12892467767268,Centropages typicus,157.0,15.081824767062395,Spring,Temperate Low
2006-11-30,2006,11,63.25306219447605,-60.96424357360349,Centropages typicus,-9.0,3.248695566061529,Fall,Subpolar
1998-02-18,1998,2,66.72075767850029,-70.19686956948505,Centropages typicus,-102.0,9.499701579332358,Winter,Subpolar
2017-01-19,2017,1,54.80505510311434,-26.22976649102123,Pseudocalanus elongatus,5.0,10.11724716716551,Winter,Temperate High
1994-03-14,1994,3,43.444605152084165,-37.44606694529456,Pseudocalanus elongatus,,19.12452210238309,Winter,Temperate Low
1963-03-11,1963,3,61.51298397073757,-58.954021719884935,Candacia armata,-9.0,11.767093564567803,Winter,Subpolar
1973-01-28,1973,1,56.3905212414232,-67.84572075749294,Pseudocalanus elongatus,10.0,10.055803219343764,Winter,Temperate High
1975-06-08,1975,6,55.263464221358205,-54.87302691789699,Centropages typicus,6.0,12.554495383000724,Spring,Temperate High
1975-03-17,1975,3,36.71414937165691,-73.37941816760708,Pseudocalanus elongatus,-3.0,20.938372270934504,Winter,Subtropical
1978-01-22,1978,1,60.90154995256887,13.402358940160212,Candacia armata,-4.0,10.053624290056137,Winter,Subpolar
1977-05-04,1977,5,46.077478709955855,-34.15319024169555,Centropages typicus,13.0,19.033885457456137,Spring,Temperate Low
1968-12-26,1968,12,56.070498493418526,-78.67673611521067,Centropages typicus,,7.014984037887795,Fall,Temperate High
1977-11-07,1977,11,37.66144864286226,-58.404713959428946,Pseudocalanus elongatus,,10.303185757526922,Fall,Subtropical
1974-11-14,1974,11,46.73253355872001,9.28900286488421,Pseudocalanus elongatus,14.0,10.95696045561861,Fall,Temperate Low
1996-08-08,1996,8,44.33513366769678,-30.51779241784883,Centropages typicus,15.0,9.976661094101326,Summer,Temperate Low
1982-10-23,1982,10,59.80400668772534,-0.12919415343891671,Centropages typicus,1.0,2.402810602790504,Fall,Temperate High
1961-06-11,1961,6,34.74994430705439,-34.81888539463164,Pseudocalanus elongatus,,19.93628453514371,Spring,Subtropical
2001-05-07,2001,5,63.735908325227896,2.791397023991209,Centropages typicus,-36.0,13.109191537804932,Spring,Subpolar
1981-01-29,1981,1,59.32952883717299,-17.931490176881745,Pseudocalanus elongatus,10.0,8.035069407323656,Winter,Temperate High
1962-10-26,1962,10,47.94877472056522,-12.565023199771161,Candacia armata,81.0,6.399321936271331,Fall,Temperate Low
1967-08-20,1967,8,41.82782793467815,-2.0132304713101803,Centropages typicus,11.0,12.804896208286326,Summer,Temperate Low
1999-01-14,1999,1,57.759523589063605,-0.059350395267671274,Pseudocalanus elongatus,17.0,8.650977562636225,Winter,Temperate High
2006-05-02,2006,5,36.78473751386501,-7.3949241161789985,Candacia armata,-27.0,18.98396176762985,Spring,Subtropical
1985-06-14,1985,6,61.604357796108545,5.065248803873942,Pseudocalanus elongatus,-12.0,11.131047417009992,Spring,Subpolar
2004-05-26,2004,5,43.33927518178463,-62.10823851545148,Pseudocalanus elongatus,45.0,16.901252006781295,Spring,Temperate Low
1996-06-16,1996,6,43.60807663855061,-46.14854777421265,Temora longicornis,28.0,17.301807258631538,Spring,Temperate Low
1980-11-12,1980,11,36.55684082613133,-21.45377635514422,Pseudocalanus elongatus,-16.0,11.773647694463206,Fall,Subtropical
2016-01-08,2016,1,61.81257040724385,-18.273983445457247,Oithona similis,0.0,7.395002767143728,Winter,Subpolar
1977-08-09,1977,8,60.68688773408025,-23.23671573619128,Centropages typicus,-26.0,6.543515185213017,Summer,Subpolar
1978-06-23,1978,6,36.110375122572776,-18.237225726950477,Candacia armata,-68.0,18.364905616738202,Spring,Subtropical
1974-11-12,1974,11,59.169996190736626,0.74139806561044,Centropages typicus,5.0,4.850370414680632,Fall,Temperate High
2006-07-09,2006,7,69.38475732342592,7.309273716155985,Candacia armata,-62.0,8.605801341713002,Summer,Subpolar
1978-12-15,1978,12,50.27558251107517,-59.15447119592571,Pseudocalanus elongatus,28.0,7.944389994792621,Fall,Temperate High
1979-05-13,1979,5,45.352589296149404,-33.526455123749294,Oithona similis,,15.653383426798495,Spring,Temperate Low
1996-01-07,1996,1,69.8128050640433,8.60538095511815,Pseudocalanus elongatus,-199.0,5.550029936560489,Winter,Subpolar
2018-06-07,2018,6,66.98359078735814,-76.93582910202852,Candacia armata,-15.0,10.638864051288014,Spring,Subpolar
1972-05-01,1972,5,36.11759230617692,-74.84947460539384,Pseudocalanus elongatus,-11.0,19.51778784583675,Spring,Subtropical
2001-10-03,2001,10,42.198711511022125,-57.62674532161432,Pseudocalanus elongatus,5.0,10.051134086387492,Fall,Temperate Low
1965-11-28,1965,11,61.09510409442781,13.320532983383558,Centropages typicus,-5.0,5.030044744629393,Fall,Subpolar
1976-09-03,1976,9,63.10805239680081,-66.7485260149312,Centropages typicus,,3.7390595591005686,Summer,Subpolar
1990-10-22,1990,10,35.26217477053196,11.687538993543555,Acartia clausi,-16.0,10.58875809495027,Fall,Subtropical
1968-06-23,1968,6,46.065046067520825,-24.34663103534514,Pseudocalanus elongatus,25.0,15.476871523671146,Spring,Temperate Low
2006-03-25,2006,3,32.446905239407556,-28.1286390522922,Centropages typicus,-20.0,22.336826782950702,Winter,Subtropical
1991-07-24,1991,7,66.74858779761014,-47.673124555251405,Centropages typicus,-121.0,8.348056235763536,Summer,Subpolar
2002-08-16,2002,8,54.63077185286812,-46.51160313127067,Pseudocalanus elongatus,13.0,7.98633339655932,Summer,Temperate High
1962-09-26,1962,9,63.89008920988045,-64.45616172337009,Pseudocalanus elongatus,,-0.2925447866949158,Summer,Subpolar
1970-10-02,1970,10,31.76752992473191,-14.335247626205074,Oithona similis,-6.0,12.745954062997127,Fall,Subtropical
1978-08-31,1978,8,38.68885560694041,5.426380836352948,Candacia armata,-13.0,12.945942079306233,Summer,Subtropical
1980-07-09,1980,7,31.086931228249593,-75.34586192874342,Centropages typicus,-13.0,17.616244484927847,Summer,Subtropical
2001-11-29,2001,11,43.86032518070541,-25.871202133302525,Centropages typicus,2.0,9.531365943592116,Fall,Temperate Low
1975-03-11,1975,3,49.023392515126496,-76.6944054036624,Pseudocalanus elongatus,12.0,18.368318808255104,Winter,Temperate Low
1962-06-26,1962,6,44.28070382650782,-54.45390140556827,Candacia armata,24.0,17.099079115137943,Spring,Temperate Low
1973-11-25,1973,11,56.65245714513265,-20.32861127351603,Candacia armata,9.0,6.0303677106494415,Fall,Temperate High
2012-05-15,2012,5,36.75685440974891,-67.81090454675932,Centropages typicus,-27.0,21.484103615727467,Spring,Subtropical
1997-02-28,1997,2,68.19808916137299,-73.33722811095662,Centropages typicus,-105.0,7.32870478908773,Winter,Subpolar
1998-09-23,1998,9,62.65463289271279,-58.101881789370665,Candacia armata,-50.0,3.8578265728280066,Summer,Subpolar
1986-04-24,1986,4,50.596137320841294,-56.37111246545759,Oithona similis,3.0,17.67445298439591,Spring,Temperate High
1981-03-02,1981,3,44.98305475792957,-42.663326763505204,Candacia armata,6.0,17.641675465925665,Winter,Temperate Low
1964-10-03,1964,10,61.033579624610795,-28.90790023323961,Oithona similis,4.0,2.5789709169748987,Fall,Subpolar
2019-02-05,2019,2,52.294053142054516,17.18389795109138,Candacia armata,3.0,14.087839542008835,Winter,Temperate High
1983-06-01,1983,6,66.4788457946934,-45.19358526353523,Candacia armata,-31.0,8.410704431233963,Spring,Subpolar
1968-10-07,1968,10,42.26196234274461,-10.632264457313823,Candacia armata,5.0,8.52217991231792,Fall,Temperate Low
1974-01-05,1974,1,65.45897896320015,-43.67230195449648,Pseudocalanus elongatus,-6.0,8.481733118609155,Winter,Subpolar
1989-06-09,1989,6,56.679137291491884,-60.35334558734899,Pseudocalanus elongatus,8.0,11.680930436525506,Spring,Temperate High
1979-03-05,1979,3,44.742219240700805,-78.6684790994576,Centropages typicus,4.0,18.940619452275076,Winter,Temperate Low
1995-01-02,1995,1,54.092068679909545,18.515923056892802,Centropages typicus,21.0,11.43332490207544,Winter,Temperate High
1992-05-11,1992,5,66.75891892175841,-43.09884704324129,Candacia armata,-263.0,9.53992999143403,Spring,Subpolar
2007-01-16,2007,1,54.253732021067414,-32.976135766090515,Centropages typicus,5.0,11.63983770955735,Winter,Temperate High
1960-03-26,1960,3,69.9551288205069,-73.86178057072576,Candacia armata,-34.0,10.492761490885028,Winter,Subpolar
2002-12-05,2002,12,69.4468884213617,-14.44508933242659,Pseudocalanus elongatus,-97.0,4.136990524405387,Fall,Subpolar
1995-02-05,1995,2,52.986784171111346,10.165480325412588,Pseudocalanus elongatus,11.0,13.098924178401537,Winter,Temperate High
2014-03-06,2014,3,61.24683304629101,-76.06685732516202,Oithona similis,-5.0,14.924100381162463,Winter,Subpolar
2011-09-05,2011,9,62.658933961353405,-0.8128912037705618,Centropages typicus,-46.0,4.113258541580716,Summer,Subpolar
1992-05-27,1992,5,52.13374628557253,17.33067216035826,Centropages typicus,8.0,16.716596339953387,Spring,Temperate High
2012-12-05,2012,12,50.60677247895009,-52.543967398963076,Pseudocalanus elongatus,12.0,8.791847094243684,Fall,Temperate High
1989-02-03,1989,2,66.965207543802,-18.903680774552242,Pseudocalanus elongatus,-31.0,8.643054701534254,Winter,Subpolar
2001-02-02,2001,2,34.307164074681104,-4.093074779053751,Centropages typicus,-15.0,17.729253986442938,Winter,Subtropical
1973-01-06,1973,1,49.49803613236814,11.705511463297512,Centropages typicus,26.0,11.999489726292929,Winter,Temperate Low
1994-10-09,1994,10,47.87837119669135,-46.011615879531774,Candacia armata,38.0,7.368163885480907,Fall,Temperate Low
2003-07-10,2003,7,31.624535625985466,-49.450812535974805,Centropages typicus,-111.0,19.72717092893799,Summer,Subtropical
2000-03-26,2000,3,31.595547106392544,-41.75558192685517,Centropages typicus,-11.0,22.436768428116356,Winter,Subtropical
1969-03-10,1969,3,57.66514537714019,-73.7691623573503,Centropages typicus,,12.962114662518847,Winter,Temperate High
1974-12-27,1974,12,49.45163835630093,16.988359993174683,Centropages typicus,10.0,9.265134461401138,Fall,Temperate Low
2001-09-03,2001,9,36.576907237068454,-14.148611855052451,Candacia armata,-8.0,12.130484622111974,Summer,Subtropical
1967-01-03,1967,1,68.26705804515171,-51.75796047262611,Centropages typicus,-48.0,6.1738115214411255,Winter,Subpolar
1972-02-06,1972,2,30.651942446580833,-37.99421070476034,Oithona similis,-14.0,18.870117562082683,Winter,Subtropical
1994-05-19,1994,5,66.05326051733348,-76.321773906081,Pseudocalanus elongatus,-25.0,10.619619648817833,Spring,Subpolar
1982-04-18,1982,4,69.19847327977969,-65.94683905292435,Pseudocalanus elongatus,-199.0,10.132193569956526,Spring,Subpolar
2013-01-30,2013,1,63.629120014303496,-62.22659752579517,Centropages typicus,-3.0,7.548011676903562,Winter,Subpolar
1967-11-13,1967,11,60.418909111022955,-3.3574184436515964,Temora longicornis,-7.0,4.952874712480992,Fall,Subpolar
1987-05-18,1987,5,67.45015596222656,-59.40450394807781,Centropages typicus,-67.0,9.12942826942625,Spring,Subpolar
1972-08-01,1972,8,61.693946302082615,-71.47832701604206,Oithona similis,-1.0,7.283892233328254,Summer,Subpolar
1973-07-19,1973,7,45.25123525815651,-76.22091711664089,Candacia armata,105.0,12.455614390792006,Summer,Temperate Low
1974-02-10,1974,2,66.65842917094338,-8.16879646346348,Paracalanus parvus,-7.0,10.321354332280615,Winter,Subpolar
1982-09-22,1982,9,43.50127537303682,-76.90634857165573,Centropages typicus,7.0,9.595162741297806,Summer,Temperate Low
1965-07-13,1965,7,38.166421698905744,18.6709822158181,Paracalanus parvus,-37.0,16.646854760853397,Summer,Subtropical
1998-06-14,1998,6,66.34462968103372,-46.851811082221566,Centropages typicus,-199.0,9.344526434136036,Spring,Subpolar
2002-09-25,2002,9,30.573691326696668,-5.053653804154237,Oithona similis,-29.0,11.386293157330353,Summer,Subtropical
2004-08-31,2004,8,49.395297715817506,-10.304325173802908,Metridia lucens,5.0,11.275158028387022,Summer,Temperate Low
1964-04-03,1964,4,49.2171910388585,-74.40229064611049,Pseudocalanus elongatus,8.0,18.923898213567032,Spring,Temperate Low
1967-09-17,1967,9,69.98250746997084,-70.99026962761056,Candacia armata,-14.0,2.1853844905109647,Summer,Subpolar
1965-06-16,1965,6,31.256183890341585,5.6935635099552115,Centropages typicus,-50.0,19.616604157789688,Spring,Subtropical
1977-08-19,1977,8,60.10812614106902,-50.12376088911675,Temora longicornis,-1.0,7.0263277806619415,Summer,Subpolar
1972-03-14,1972,3,39.622483502093836,15.418626044325833,Candacia armata,0.0,22.258168536449308,Winter,Subtropical
1994-10-18,1994,10,30.953568337770978,-16.367740288985672,Candacia armata,-25.0,13.651029999415824,Fall,Subtropical
1975-12-13,1975,12,62.33294959920456,14.202145534380648,Centropages typicus,-8.0,5.206477136073586,Fall,Subpolar
1999-08-15,1999,8,69.5162991080472,-2.1694866451102257,Centropages typicus,-226.0,4.411188103277104,Summer,Subpolar
2017-02-26,2017,2,32.09075592020991,2.1316503469946184,Pseudocalanus elongatus,-10.0,21.273551154692285,Winter,Subtropical
2020-01-28,2020,1,35.12749528241236,-48.47643388629059,Centropages typicus,-7.0,15.231134641028287,Winter,Subtropical
2014-07-02,2014,7,47.99563605502072,-11.412471358393319,Pseudocalanus elongatus,42.0,11.716234222961754,Summer,Temperate Low
2001-01-17,2001,1,47.43437614199462,16.04001163334584,Oithona similis,6.0,12.353967620499368,Winter,Temperate Low
1994-02-15,1994,2,45.919594823014876,-3.9910669108190717,Pseudocalanus elongatus,1.0,14.262998824127267,Winter,Temperate Low
1964-05-28,1964,5,39.306464437722276,-44.69400347708778,Candacia armata,-2.0,18.857716329756396,Spring,Subtropical
2001-08-29,2001,8,31.46174317989296,-22.48799364659577,Pseudocalanus elongatus,-136.0,15.246983242577489,Summer,Subtropical
1960-12-02,1960,12,44.38770925260961,-73.40266559592958,Metridia lucens,3.0,8.628461779820462,Fall,Temperate Low
2000-01-20,2000,1,36.28442995255167,-29.749105142299086,Centropages typicus,-1.0,18.667794039540592,Winter,Subtropical
2015-11-28,2015,11,46.80472237361465,-61.830064011695434,Candacia armata,51.0,7.261152839409306,Fall,Temperate Low
1995-09-25,1995,9,50.98789722236775,-37.67509891605823,Centropages typicus,85.0,8.423808785601087,Summer,Temperate High
1989-02-03,1989,2,42.737940868453265,-56.93229886486861,Oithona similis,7.0,14.068818628869634,Winter,Temperate Low
2002-06-06,2002,6,30.65793313255847,15.900039981830005,Candacia armata,,21.968308563072448,Spring,Subtropical
1960-05-04,1960,5,43.09228783142096,-66.49961103275218,Candacia armata,179.0,18.737896929202726,Spring,Temperate Low
2000-05-18,2000,5,44.364899676063004,-31.456494193112043,Centropages typicus,7.0,17.831172799550618,Spring,Temperate Low
2012-10-16,2012,10,65.57318155882616,12.164684347795884,Centropages typicus,-66.0,3.2145817642439294,Fall,Subpolar
2002-04-17,2002,4,43.79050135728366,14.38454412142886,Oithona similis,17.0,18.279527071427346,Spring,Temperate Low
1967-05-16,1967,5,56.58493691352241,-78.4097990979434,Oithona similis,89.0,17.06653425049617,Spring,Temperate High
1965-09-27,1965,9,61.10581732009213,-25.945726227547667,Oithona similis,0.0,4.671812998446579,Summer,Subpolar
1986-10-25,1986,10,57.22552378534817,-28.176147725860964,Pseudocalanus elongatus,38.0,4.558485720433521,Fall,Temperate High
1962-03-02,1962,3,59.937133087916024,9.482083952653639,Pseudocalanus elongatus,0.0,11.760819411771232,Winter,Temperate High
1992-07-03,1992,7,67.92177325216164,2.271991911319631,Centropages typicus,-713.0,6.878016414180435,Summer,Subpolar
1965-04-30,1965,4,64.40485309705146,-8.528297324284651,Centropages typicus,-23.0,13.283448221337148,Spring,Subpolar
1978-08-06,1978,8,50.55967750270756,-66.00882151981611,Centropages typicus,60.0,6.625438097331697,Summer,Temperate High
1979-11-20,1979,11,34.57495487322464,-55.93223217822522,Pseudocalanus elongatus,-35.0,11.156345462406424,Fall,Subtropical
